"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KEGG_ALLOGRAFT_REJECTION",0.934247058454979,-0.128044883017158,5.75807930929404,9.09420828906366e-06,0.000241646105966549,3.66237811439532
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.929416371791939,-0.123641590703865,5.77698835383026,8.70137067968543e-06,0.000241646105966549,3.70441366410443
"KEGG_ASTHMA",0.926774069314958,-0.119740376382108,5.4548326873853,1.85548256357103e-05,0.000383466396471346,2.983036716509
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.90360563242365,-0.125955031370495,5.31234178712637,2.60180480628083e-05,0.000397186632130293,2.66071870874445
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.840559100441142,-0.141531635701306,6.88761308904669,6.99681511760551e-07,0.000130140761187462,6.09392501170866
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.805401733526465,-0.125605874854978,5.36782484117266,2.28041986175818e-05,0.000385598267533656,2.78643929663814
"KEGG_LEISHMANIA_INFECTION",0.783726546571263,-0.0739410570401648,5.77171886479458,8.80907383818458e-06,0.000241646105966549,3.6927034159851
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.746046320824062,-0.0746501710011164,5.91550542030664,6.30395843252822e-06,0.000241646105966549,4.01109406247055
"KEGG_TYPE_I_DIABETES_MELLITUS",0.735972329239969,-0.1043605153319,4.95571253423458,6.1069163003665e-05,0.000631048017704538,1.84691807930156
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.670607932149221,-0.0105217186361063,3.78963124443289,0.00102699285051441,0.00477551675489203,-0.836795073659101
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.641209231828457,-0.0645692107881886,5.25399666638094,2.9895768009807e-05,0.000397186632130293,2.52823024647003
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.637266794668392,-0.0675491620142256,5.60563757183394,1.30003208755581e-05,0.000302257460356727,3.3220649643077
"KEGG_OTHER_GLYCAN_DEGRADATION",0.625539973215003,0.00270484475088221,4.03818672365291,0.000563048721970884,0.00317354734201771,-0.267751619541934
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.593364654795458,-0.0385902318045702,4.84077783796856,8.05433179210795e-05,0.000688415704151774,1.58292910440198
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.589090694033652,-0.0862344991440296,6.3267326596539,2.45255658519321e-06,0.000228087762422968,4.90771424719258
"KEGG_LYSOSOME",0.58075433806642,-0.0152423164760766,4.89138585963222,7.12950614784811e-05,0.000663044071749874,1.69925160766
"KEGG_CELL_ADHESION_MOLECULES_CAMS",0.577158147926799,-0.0996635941961133,5.21759476289706,3.26072393650427e-05,0.00040432976812653,2.44542923536701
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.572369893694896,-0.0487728652518682,4.10789158557757,0.000475510645134525,0.00276390562484443,-0.107418598488821
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.55991256935948,-0.0738356378283156,4.47353348223333,0.000195828873752694,0.00134904335251856,0.736167484408441
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.546608370195206,-0.0358672333975748,5.06792753166514,4.66442836334767e-05,0.000542239797239166,2.1039418285872
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.54452052601018,-0.0556453390593003,5.25544120654048,2.97930141796059e-05,0.000397186632130293,2.53151385617895
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.522717049270479,-0.0642274232863344,4.83626060122631,8.14255133942959e-05,0.000688415704151774,1.57254037052181
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.509503119450691,0.00377062671927012,2.73007409538425,0.0123242875357229,0.0332219924876009,-3.15275578316855
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.501795652876497,-0.0530310182134871,5.40518875104677,2.08698728673249e-05,0.000385598267533656,2.87094952855796
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.442355254187135,-0.0366881083557813,4.28103023683797,0.000312407860067046,0.00200371937836105,0.291699040185891
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.438570930662647,-0.0208476943863907,3.38609025970238,0.00269863151215532,0.0104571971096019,-1.74601294309304
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.422481833033248,-0.0339992769482088,4.80264058191721,8.83050984595998e-05,0.000714119491890677,1.49519275376584
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.419368569659541,-0.0027839931908377,4.31747892688987,0.00028596018953892,0.0018995926876514,0.375825220532271
"KEGG_ECM_RECEPTOR_INTERACTION",0.400659976151821,-0.0325066469014288,2.89120026802664,0.00855727531525078,0.0274217408593921,-2.81833458335474
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.39109496950853,-0.0018201199211544,3.8369543815064,0.000916169743048195,0.00459694962710047,-0.728849011722158
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.380381984226448,-0.0246849738694011,3.47700523031513,0.00217396637547462,0.00879038577909303,-1.54327788805347
"KEGG_APOPTOSIS",0.342072001856731,-0.0139533256411955,3.21533396150987,0.00403798106572942,0.0139086014486236,-2.12255090665812
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.340294497019405,-0.000315200483872379,3.34396990125389,0.00298185155651186,0.0110924877902241,-1.83943475186774
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.331205336724736,-0.00803894853221516,2.64609665184087,0.0148651976568527,0.0380844741685841,-3.32350069020845
"KEGG_COLORECTAL_CANCER",0.329859693454144,-0.00911955129482766,2.97082401296053,0.00712957757973022,0.0236803826755325,-2.65005677322883
"KEGG_SPHINGOLIPID_METABOLISM",0.327909265921776,0.00760528951395733,3.27632029257016,0.00349841466576415,0.0122774552421157,-1.98875533638506
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.325161260436973,-0.0309951455901067,2.73254390525665,0.0122561751209342,0.0332219924876009,-3.14769564490324
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.304241301372459,0.0127515833963451,3.32046873953932,0.00315226545922284,0.0112754110656817,-1.89141186521286
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.265187266812109,-0.0142448613834248,2.84026736933607,0.00960979409094998,0.029301995096995,-2.92496408393136
"KEGG_HUNTINGTONS_DISEASE",-0.278343538411114,0.0567207014458842,-2.74584873050311,0.0118953487053347,0.0332219924876009,-3.12039996319878
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.279198359166013,0.0717133745792444,-2.85046896987758,0.00938955172661054,0.0291076103524927,-2.90367230359494
"KEGG_PARKINSONS_DISEASE",-0.354278506760733,0.0570002790656759,-2.73688833178535,0.0121372291144852,0.0332219924876009,-3.13878959482963
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",-0.359369797037936,0.0814427844580742,-2.662867673252,0.0143212336206075,0.037517597935676,-3.28960831184712
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",-0.362845016832898,0.0527393421659625,-2.6239634359085,0.0156129205111825,0.0392432866902696,-3.36806697689952
"KEGG_CITRATE_CYCLE_TCA_CYCLE",-0.43121227910098,0.0954982741829081,-2.79732367675527,0.010592046463577,0.0312717562257987,-3.01422190583189
"KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.434565373340049,0.079759059263315,-2.82080201658818,0.01004376486057,0.0301312945817101,-2.96549725932689
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.451046898917169,0.0637044405200256,-2.64362078961169,0.0149471323349819,0.0380844741685841,-3.32849518730798
"KEGG_NITROGEN_METABOLISM",-0.457693682749532,0.0631561489024333,-2.7901039808076,0.0107662908950468,0.0312895329137296,-3.02916819414625
"KEGG_PROPANOATE_METABOLISM",-0.460131445258019,0.0591626449845795,-2.70053611853988,0.0131671583473656,0.0349870207515716,-3.21310526171392
"KEGG_PEROXISOME",-0.471430614907686,0.0874033053867359,-3.82668710145613,0.000939161751773214,0.00459694962710047,-0.752287293479764
"KEGG_FATTY_ACID_METABOLISM",-0.48426357995546,0.0860492456557839,-2.88403969038726,0.00869829414357061,0.0274217408593921,-2.83337443389481
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.511039433050775,0.107039185994039,-3.33236163182806,0.00306487298089047,0.0111777720479535,-1.86512207747402
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",-0.513752963417903,0.0663068121647057,-2.75764809528423,0.0115837984371129,0.0331474847585075,-3.09614128063442
"KEGG_ABC_TRANSPORTERS",-0.525438643553638,0.0676298203444853,-2.96236435617624,0.00726967023177995,0.0237220818089661,-2.66802387918754
"KEGG_CARDIAC_MUSCLE_CONTRACTION",-0.53993096472621,0.0564091932155249,-3.69068112221279,0.00130331025252673,0.00550944788568118,-1.0617517432361
"KEGG_LYSINE_DEGRADATION",-0.552796094698714,0.0867040375538507,-3.77093837636442,0.00107433379528425,0.00487380697372855,-0.879373200884412
"KEGG_PPAR_SIGNALING_PATHWAY",-0.557812500425113,0.07394942347827,-3.98003809349618,0.000648212044660443,0.00354610118549536,-0.401291324438509
"KEGG_BETA_ALANINE_METABOLISM",-0.559214124605174,0.070317913886743,-3.13993128524213,0.0048174273495579,0.0162916634003231,-2.28681864173235
"KEGG_SULFUR_METABOLISM",-0.562556324625432,0.123074023651198,-3.57398947172751,0.00172440091734144,0.00712752379167796,-1.32552247203388
"KEGG_BUTANOATE_METABOLISM",-0.568910687412478,0.0714186014142252,-3.71067954334633,0.00124210751438311,0.00550076184941092,-1.01637500684212
"KEGG_TYROSINE_METABOLISM",-0.58759009136408,0.100036360571612,-3.88785983192366,0.000810153942577249,0.00430538952341052,-0.612501762879516
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.600918371943015,0.117550887326101,-3.85202294325349,0.000883431585393113,0.00456439652453109,-0.694432774943153
"KEGG_TRYPTOPHAN_METABOLISM",-0.601909588930691,0.0709340591244268,-3.43779102865689,0.0023867381081381,0.00944538910880185,-1.63089859413107
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",-0.609485771724092,0.106305296174004,-3.35179268922223,0.00292714474493571,0.0110924877902241,-1.82210941829429
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.612376103848023,0.0985427388338462,-6.11127519986263,4.01201994082067e-06,0.000241646105966549,4.44061641949106
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",-0.613659346742306,0.10173613380244,-4.19105431587071,0.000388640852261847,0.00240957328402345,0.084161570000429
"KEGG_PYRUVATE_METABOLISM",-0.617100494555555,0.113754430113542,-4.58107134916233,0.00015089678343513,0.00116945007162226,0.984444982928898
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.623713158380756,0.119961936653049,-4.51996806072464,0.000174977928460434,0.00130183578774563,0.843388665287458
"KEGG_RETINOL_METABOLISM",-0.650429837296238,0.118082027999259,-4.15105893353268,0.000428242309506894,0.00256945385704137,-0.00800952557668655
"KEGG_LINOLEIC_ACID_METABOLISM",-0.693942838902172,0.0496904719745637,-4.89389169151252,7.08660559913968e-05,0.000663044071749874,1.70500800013347
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.703353208076571,0.130050048872429,-3.81024020646857,0.000977187687723151,0.00466043358760272,-0.789811756830844
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.704143542426995,0.0827124868096819,-3.69432747456866,0.00129193352948559,0.00550944788568118,-1.05348163068648
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",-0.745912080720019,0.122686407805115,-4.4885133451173,0.000188843212520627,0.00134904335251856,0.770758896398287
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.768403396996977,0.0954985550081971,-4.96639555429769,5.95204222921283e-05,0.000631048017704538,1.87141972724801
